"시도별","품목별","항목","단위","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월",
"전국","(농산물)채소","소비자물가지수[2020=100]","2020=100","88.56","103.993","94.905","92.044","87.812","79.986","83.143","107.493","123.222","101.476","90.688","85.567","86.822","88.303","82.707","81.124","79.152","77.983","77.82","88.35","96.924","99.87","91.631","91.257","100.61","97.27","97.04","90.12","87.73","86.07","90.34","112.27","127.79","119","98.92","92.82","105.41","119.45","116.51","108.46","98.44","91.44","90.25","99.19","113.58","99.16","107.04","102.06","107.75","109.54","104.37","102.6","98.63","96.97","113.61","126.83","138.67","120.57","104.11","99.55","113.73","117.66","118.79","109.93","105.45",
"전국","배추","소비자물가지수[2020=100]","2020=100","60.266","83.293","83.786","83.593","67.793","54.508","76.175","130.196","129.345","79.824","59.15","52.003","49.833","47.878","44.88","44.211","45.237","54.542","68.682","75.347","107.702","132.474","92.649","83.616","88.32","86.45","88.16","84.61","90.99","86.28","92.97","128.16","180.29","151.16","66.4","56.22","56.05","71.74","87.9","92.16","78.3","69.02","70.59","89.57","108.11","84.16","87.14","87.47","87.82","88.07","89.52","99.28","97.11","93.53","121.93","159.4","210.79","145.04","78.42","62.31","64.35","69.01","78.49","89.09","93.28",
"전국","상추","소비자물가지수[2020=100]","2020=100","89.102","92.305","74.956","76.172","73.384","73.609","92.261","129.04","188.294","107.156","81.152","74.782","77.766","76.915","73.253","72.823","74.439","68.834","80.679","129.31","118.47","140.274","100.946","89.313","115.4","90.46","81.31","73.41","71.78","81.18","111.3","176.77","142.79","98.16","76.99","80.43","105.92","104.31","87.33","85.83","86.22","97.18","111.2","144.59","201.08","125.01","134.21","93.22","107.84","101.21","86.35","91.21","85.71","87.19","181.39","179.79","172.65","103.27","88.2","89.76","136.64","119.22","107.61","92.81","89.22",
"전국","시금치","소비자물가지수[2020=100]","2020=100","83.601","90.914","61.345","63.633","61.883","62.901","94.563","216.365","242.098","94.578","74.947","67.691","65.504","69.82","54.67","56.527","57.789","63.403","84.26","172.579","182.688","111.025","83.056","74.732","76.42","72.16","70.32","68.64","66.76","78.47","113.6","167.84","212.54","115.7","81.71","75.83","100.99","102.4","71.95","66.45","78.75","87.88","117.19","229.65","205.47","126.96","118.49","89.34","96.61","108.7","97.84","85.38","90.61","102.3","199.93","263.91","259.07","129.06","94.44","77.92","96.96","93.76","82.95","79.4","90.18",
"전국","양배추","소비자물가지수[2020=100]","2020=100","74.873","79.195","73.769","68.381","62.877","57.878","64.151","119.7","106.255","89.455","83.504","69.339","63.704","59.366","58.053","57.095","60.275","64.88","65.639","61.559","58.739","63.835","77.309","84.568","97.48","97.16","100.97","115.16","117.1","76.04","67.33","82.31","113.63","130.53","113.98","88.31","96.88","95.3","78.4","71.14","69.54","71.73","72.89","80.74","75.24","70.96","70.49","71.1","68.79","69.32","78.05","91.84","107.51","86.9","91.61","95.59","97.27","102.72","95.85","81.33","84.61","83.94","82.46","85.89","94.96",
"전국","미나리","소비자물가지수[2020=100]","2020=100","104.748","125.473","101.491","83.693","70.668","60.287","60.698","104.255","144.473","97.832","100.812","109.998","111.342","120.932","93.866","78.839","68.682","63.222","62.744","86.957","107.108","102.597","106.241","115.293","126.43","120.13","97.24","82.56","76.84","69.95","69.28","97.67","117.27","104.46","114.94","123.23","126.83","140.21","109.54","95.66","85.31","79.56","77.5","99.66","137.54","120.3","137.4","139.41","150.33","150.77","125.38","107.91","96.93","93.65","117.77","138.9","162.98","138.37","135.5","149.35","177.75","166.88","140.57","108.19","104.13",
"전국","깻잎","소비자물가지수[2020=100]","2020=100","106.157","114.058","91.338","90.746","90.551","79.895","74.998","99.68","115.151","91.15","78.487","79.955","94.056","91.914","79.476","76.121","78.952","73.874","69.149","88.32","102.915","107.782","87.077","90.941","122.2","104.62","94.14","87.12","84.72","81.2","82.22","127.81","134.97","107.41","85.94","87.66","124.82","115.54","94.12","89.57","85.79","86.53","84.24","100.59","145.9","107.69","117.74","101.44","128.39","127.9","108.14","109.04","104.66","101.58","111.87","123.33","149.95","123.21","101.3","102.34","147.43","129.16","121.16","108.45","109.58",
"전국","부추","소비자물가지수[2020=100]","2020=100","81.745","115.706","76.267","70.524","57.531","52.227","56.298","111.393","85.536","77.341","108.994","95.457","104.9","109.463","80.005","82.585","64.122","54.051","51.447","69.903","77.75","75.571","94.806","111.12","140.3","140.02","101.8","90.13","80.34","67.7","58.27","98.56","108.27","82.71","128.47","103.43","135.79","153.86","96.69","82.52","72.42","62.49","65.52","93.69","97.62","81.16","140.56","145.44","141.11","154.16","128.5","118.36","89.29","74.66","102.37","118.06","127.79","108.91","128.21","130.07","204.32","189.34","156.62","113.81","93.51",
"전국","무","소비자물가지수[2020=100]","2020=100","63.948","99.978","117.509","114.397","129.424","97.947","98.277","154.679","156.362","118.613","72.834","63.711","60.942","60.346","57.476","57.139","66.64","69.74","71.234","70.602","85.382","116.995","121.943","126.307","138.77","95.4","74.65","69.93","68.21","75.55","93.47","104.23","162.66","143.09","91.72","82.32","89.07","79.22","65.23","61.93","66.61","70.16","80.07","93.62","89.86","80.24","83.65","82.29","78.99","77.93","73.48","71.57","87.46","98.21","122.47","146.13","171.6","174.99","114.19","88.16","85.31","88.66","85.42","86.97","100.74",
"전국","열무","소비자물가지수[2020=100]","2020=100","61.969","72.621","82.791","84.016","67.436","59.591","84.894","136.821","118.799","65.278","58.358","55.209","56.06","56.911","74.577","70.718","61.533","64.381","68.24","127.515","112.013","123.134","113.045","112.837","124.24","119.94","102.4","85.01","75.43","83.63","84.94","131.28","143.56","95.58","79.36","74.61","84.71","95.89","95.9","90.78","82.63","84.68","102.13","117.65","137.91","107.03","115.62","110.26","116.36","118.18","152.02","143.96","106.42","100.72","167.01","181.51","156.32","109.49","94.45","90.48","103.48","106.91","132.85","101.45","97.13",
"전국","당근","소비자물가지수[2020=100]","2020=100","67.888","69.205","67.942","68.477","78.582","75.739","80.374","90.113","117.988","123.543","116.016","101.745","84.828","78.601","70.076","70.755","77.236","73.106","72.673","72.703","79.989","90.401","104.642","104.57","100.7","95.47","94.2","111","101.51","90.91","90.02","93.74","110.92","127.46","103.18","80.89","76.86","80.7","78.33","77.92","77.14","71.59","69.22","68.95","75.96","79.83","77.79","75.91","71.71","68.34","66.77","73.34","83.89","82.03","86.07","92.47","112.48","118.1","106.29","98.03","102.19","107.55","108.54","111.36","104.99",
"전국","감자","소비자물가지수[2020=100]","2020=100","130.511","145.475","158.855","212.401","177.565","104.604","80.056","87.84","102.305","105.37","109.055","118.879","127.17","126.043","129.289","144.933","123.373","93.763","73.237","67.735","68.295","67.193","67.279","74.752","90.35","98.99","113.8","121.86","122.09","100.9","83.51","84.16","91.91","94.78","95.22","102.43","114.38","130.15","134.6","135.38","116.65","91.85","81.39","83.42","89.83","91.3","91.83","101.26","118.65","127.38","135.67","156.24","154.11","126.55","114.86","114.35","116.86","116.26","118.13","121.17","134.27","139.46","150.76","169.63","160.72",
"전국","고구마","소비자물가지수[2020=100]","2020=100","77.778","84.402","86.896","90.668","98.717","103.87","107.152","109.172","105.088","92.532","89.659","93.572","95.153","95.465","92.146","92.421","91.968","92.228","90.349","86.83","80.14","76.056","71.764","72.648","74.55","73.68","81.19","89.29","106.82","120.03","123.63","136.3","108.69","97.43","92.27","96.13","103.2","110.08","114.28","114.78","120","121.75","119.15","110.45","106.27","98.4","93.99","88.5","89.12","86.9","85.52","84.4","83.65","83.26","83.32","87.1","87.81","83.75","81.28","82.28","84.16","85.69","85.41","84.69","86.3",
"전국","도라지","소비자물가지수[2020=100]","2020=100","90.644","92.004","92.833","93.32","92.662","92.419","92.175","92.536","92.986","92.833","92.265","92.599","92.455","93.148","93.067","93.779","97.167","97.995","97.797","97.383","99.266","99.752","100.824","100.617","100.85","101.38","101.24","100.43","99.84","99.02","99.09","99.54","99.61","99.74","99.79","99.45","100.19","102.36","103.97","105.6","105.04","105.16","105.26","104.68","107.02","109.89","109.86","111.42","112.2","112.73","114.49","115.53","115.95","116.73","116.01","116.58","117.39","118.23","117.41","117.36","120.43","121.11","120.39","120.33","120.07",
"전국","콩나물","소비자물가지수[2020=100]","2020=100","98.281","98.787","99.05","99.52","99.412","98.996","99.674","99.52","100.434","100.181","100.308","100.299","100.208","100.262","99.584","100.19","100.154","100.398","100.353","100","99.466","99.52","99.656","99.665","99.3","100","100.79","100.52","100.17","100.88","100.22","99.86","99.66","99.56","99.46","99.6","101.18","103.04","103.97","103.77","104.65","104.89","104.35","104.46","103.99","104.64","104.54","104.32","104.91","107.04","109.51","110.38","109.86","110.7","110.37","109.68","108.99","109.47","111.6","111.57","111.44","112.43","113.01","112.88","112.84",
"전국","버섯","소비자물가지수[2020=100]","2020=100","105.932","122.203","106.421","102.698","101.65","100.546","99.874","100.785","114.335","110.52","104.372","103.654","107.139","113.253","103.313","102.857","99.965","98.94","99.145","100.489","115.121","108.05","103.723","102.276","110.01","100.79","99.66","93.94","95.03","95.75","94.95","99.02","105.12","108.12","98.16","99.45","106.5","116.04","103.81","102.04","103.98","103.52","101.4","105.6","120.74","115.25","117.18","115.2","125.92","126.91","115.81","112.45","115","114.03","110.53","112.48","126.58","112.91","110.69","110.21","127.93","115.3","113.93","108.84","106.34",
"전국","오이","소비자물가지수[2020=100]","2020=100","113.848","130.452","102.05","88.483","78.881","75.259","77.506","98.805","109.337","84.625","75.578","93.715","106.453","115.794","105.958","84.483","75.133","69.029","76.475","103.61","89.07","106.05","113.647","120.984","133.97","135.87","118.65","82.87","67.44","69.99","85.33","108.39","135.55","91.98","72.97","97.01","126.06","151.4","122.75","101.93","81.66","90.04","86.1","93.01","119.68","95.67","145.74","143","141.07","149.86","127.01","116.55","87.01","85.9","148.97","157.4","139.27","124.6","94.26","120.39","177.52","190.91","167.01","126.87","106.08",
"전국","풋고추","소비자물가지수[2020=100]","2020=100","79.83","125.186","96.75","89.374","77.776","78.992","78.639","91.181","99.075","85.128","78.384","71.961","79.936","94.007","98.598","78.828","79.55","77.661","76.503","86.31","95.411","89.161","92.66","87.288","104.76","125.98","122.69","92.94","82.01","78.77","88.12","93.5","118.55","124.88","90.77","77.02","89.73","137.1","122.25","99.34","91.03","95.28","96.5","90.29","90.81","82.9","107.62","90.77","99.52","119.88","114.39","108.12","96.25","97.58","122.52","118.3","133.75","104.78","103.57","90.14","116.36","160.92","167.27","123.67","115.58",
"전국","호박","소비자물가지수[2020=100]","2020=100","106.958","138.009","116.63","85.967","77.202","70.743","61.653","80.269","127.576","71.302","96.136","93.101","100.359","100.336","81.619","64.424","56.7","65.403","60.473","98.372","96.509","87.892","71.403","75.347","120.9","124.74","129.4","76.37","64.03","70.49","74.73","153.39","141.66","88.19","69.1","87.01","127.29","144.36","120.32","87.82","70.95","91.14","68.88","76.21","135.71","84.44","125.27","112.7","138.06","131.18","112.78","95.83","71.25","79.13","119.17","139.6","150.09","101.54","81.5","88.89","141.58","152.7","150.14","115.72","95.41",
"전국","가지","소비자물가지수[2020=100]","2020=100","98.749","115.757","105.332","112.665","101.131","85.926","72.81","70.461","90.568","86.351","104.272","98.66","100.16","101.678","94.94","106.507","95.356","84.776","63.788","73.055","74.874","90.763","99.067","98.806","135.22","124.76","117.84","93.97","79.93","74.63","71.64","100.61","118.75","87.61","91.79","103.24","139.71","136.76","118.77","105.74","92.55","90.68","80.2","75.78","87.89","81.54","116","122.07","137.51","136.06","122.55","117.86","100.89","98.59","105.17","110.91","116.72","101.8","98.43","116.91","144.19","142.77","131.17","118.29","113.84",
"전국","토마토","소비자물가지수[2020=100]","2020=100","74.482","80.834","78.964","81.733","74.682","60.593","59.687","70.171","106.399","131.214","111.017","93.274","93.181","96.107","96.593","94.837","77.144","65.254","60.308","63.812","76.131","96.5","94.509","99.126","103.25","100.64","105.5","100.7","79.93","66.47","72.26","92.93","118.22","145.57","121.55","92.99","94.34","96.88","102.19","99.56","88.53","75.83","76.7","79.05","103.42","101.48","109.99","105.19","117.51","116.61","110.45","104.32","87.42","76.49","76.11","102.42","117.71","131.39","112.24","91.85","90.92","99.35","116.9","108.66","88.49",
"전국","파","소비자물가지수[2020=100]","2020=100","94.974","119.881","92.704","63.377","66.003","74.002","74.99","110.227","153.585","135.143","106.786","100.763","90.008","80.605","64.365","55.724","62.935","84.358","84.289","94.914","98.718","95.269","92.14","86.845","85.85","71.54","63.98","59.62","72.67","85.7","88.6","121.65","137.56","145.65","146.86","120.32","150.2","230.57","256.56","217.08","167.08","95.93","73.29","82.19","93.71","93.31","102.18","98.42","94.12","92.63","97.37","83.78","86.96","100.68","108.8","122.35","126.16","115.71","112.33","112","115.58","120.15","125.56","97.19","105.04",
"전국","양파","소비자물가지수[2020=100]","2020=100","99.88","99.958","95.79","83.983","81.225","78.327","73.907","69.696","71.592","73.872","72.175","69.87","69.234","67.66","66.72","80.032","87.22","76.265","63.144","58.637","61.56","62.596","63.405","68.504","79.78","85.65","113.13","111.43","102.25","95.4","88.5","91.3","100.51","107.03","111.13","113.89","126.5","143.66","154.04","129.01","91.94","82.15","82.41","82.47","87.8","87.06","87.59","88.07","86.45","83.54","77.04","78.58","78.15","88.41","97.9","101.09","105.93","109.17","111.7","115.1","115.01","111.87","123.36","119.2","104.31",
"전국","마늘","소비자물가지수[2020=100]","2020=100","121.777","122.509","121.977","121.636","122.428","120.954","119.16","116.613","116.443","115.601","115.149","114.157","114.337","113.565","111.49","113.094","112.894","110.848","100.932","92.932","92.22","89.904","88.009","87.006","89.37","88.46","87.99","87.05","88.73","88.54","91.76","107.9","115.78","118.53","117.74","118.17","118.45","118.85","120.11","126.65","129.59","127.96","131.17","135.62","135.54","134.75","135.26","139.71","140.76","139.28","139.48","141.69","144.56","144.86","146.5","146.55","144.96","144.46","142.63","141.54","144.08","143.55","141.59","141.4","137.3",
"전국","브로콜리","소비자물가지수[2020=100]","2020=100","96.714","89.122","67.18","70.212","77.887","72.791","79.173","107.914","135.355","122.285","95.337","71.095","64.267","68.029","66.777","87.648","106.718","83.595","78.506","98.243","121.582","105.189","104.195","118.155","100.85","79.13","80.21","89.7","95.19","79.45","87.2","112.87","147","135.35","110.49","82.57","90.45","79.79","74.69","83.76","93.22","80.68","89.15","107.66","127.19","105.29","133.12","109.5","106.54","100.43","89.17","96.52","104.73","87.19","95.17","114.27","138.51","123.66","105.77","74.55","84.99","80.92","90.71","116.1","125.94",
"전국","고사리","소비자물가지수[2020=100]","2020=100","96.876","97.586","97.566","97.507","97.408","97.694","97.901","97.428","97.832","97.734","97.487","97.832","96.787","97.123","97.438","97.418","98.049","98.138","97.822","98.187","98.276","97.783","97.369","98.207","98.37","98.75","98.77","98.67","99.21","99.74","99.96","100.64","100.91","101.15","101.64","102.19","102.65","105.59","106.46","107.6","106.75","107.82","109","110.56","113.46","115.13","114.3","116.07","118.32","118.23","119.5","120.31","119.93","120.09","119.89","119.49","122.36","122.85","122.18","122.36","123.43","123.43","121.92","122.61","121.79",
"전국","파프리카","소비자물가지수[2020=100]","2020=100","88.037","131.806","98.777","91.295","88.444","75.151","67.486","95.377","145.14","127.092","111.679","77.845","93.241","108.346","85.468","81.27","73.846","70.246","63.205","67.894","118.33","112.17","91.029","82.899","106.43","120.35","117.77","97.25","81.47","71.14","68.22","88.33","124.88","143.59","102.32","78.23","109.34","124.05","116.88","103.38","89.62","80.49","73.84","81.12","129.09","104.81","95.24","87.5","109.19","128.46","111.67","98.32","98.01","81.39","77.12","110.39","155.6","133.4","95.17","81.91","116","144.74","134.32","114.2","99.11",
"전국","생강","소비자물가지수[2020=100]","2020=100","61.008","62.505","64.193","65.46","66.3","66.799","69.192","74.864","95.406","94.511","93.132","108.889","114.68","116.502","120.463","124.401","127.657","137.417","159.369","164.487","162.617","97.695","81.994","83.277","87.38","89.42","99.16","103.23","104.89","114.1","120.06","124.67","119.26","87.27","73.29","77.3","82.26","82.98","83.01","83.34","83.41","82.91","82.64","83.32","83.18","75.22","59.29","57.51","60","61.02","61.67","61.95","62.02","62.07","63.67","64.74","68.26","73.11","82.07","102.24","110.95","114.25","115.08","118.9","123.78",
"전국","(농산물)과실","소비자물가지수[2020=100]","2020=100","98.108","103.67","98.526","102.234","97.107","91.562","86.34","104.114","113.672","111.409","98.369","103.984","103","106.83","105.324","108.571","102.748","95.018","88.995","87.01","95.201","90.814","83.206","89.891","90.19","90.39","95.31","97.04","97.46","97","100.8","102.22","110.31","113.62","99.95","105.69","107.09","111.39","112.81","112.96","113.67","110.93","112.47","112.91","110.03","111.29","106","113.44","121.64","119.53","119.25","121.04","119.11","118.06","120.78","123.5","118.15","115.84","106.83","114.31","116.92","115.77","120.02","117.89","117.52",
"전국","사과","소비자물가지수[2020=100]","2020=100","89.718","97.501","95.849","96.419","88.443","83.055","74.412","89.167","114.795","105.129","98.418","96.815","99.306","103.169","100.243","101.72","96.071","88.008","79.289","76.392","105.091","88.568","88.82","87.342","79.19","81.93","81.24","83.91","90.73","97.24","104.89","108.33","121.66","123.98","112.17","114.72","119.16","128.55","129.47","130.34","130.27","130.45","128.79","118.35","108.49","99.11","101.04","97.43","99.99","102.88","102.08","99.87","100.67","105.48","112.07","117.77","105.89","95.2","92.91","93.49","95.83","95.77","92.88","96.98","103.9",
"전국","배","소비자물가지수[2020=100]","2020=100","76.701","82.17","78.597","76.831","70.394","66.195","59.261","70.98","93.742","95.239","90.796","94.775","101.937","117.041","115.983","115.438","109.017","99.902","90.007","86.702","110.832","94.743","90.218","92.122","90.29","89.57","90.55","92.07","92.93","94.19","96.12","97.51","104.21","114.96","117.01","120.58","124.59","136.41","137.81","139.51","141.56","145.04","149.98","153.82","132.76","123.75","113.13","113.74","115.86","119.2","120.04","117.85","119.97","124.98","128.98","124.17","118.03","104.94","96.69","94.51","96","95.87","92.29","92.25","93.34",
"전국","복숭아","소비자물가지수[2020=100]","2020=100","86.601","91.229","87.293","85.483","78.323","73.586","112.402","120.808","128.324","123.162","109.366","108.16","106.251","110.009","108.822","108.525","102.542","94.057","114.983","91.318","102.117","91.931","84.247","82.566","84.14","83.82","85.43","87.8","85.88","84.8","113.18","102.86","124.25","125.82","111.85","110.17","111.16","116.01","116.06","116.14","115.36","111.68","126.36","121.48","142.3","139.73","133.51","131.58","141.58","139.27","135.25","137.69","133.56","129.78","137.17","127.86","136.4","130.99","121.2","120.88","123.82","123.31","124.18","122.31","119.96",
"전국","포도","소비자물가지수[2020=100]","2020=100","89.908","99.32","88.768","80.962","85.831","85.229","90.945","114.322","111.591","109.754","94.404","90.082","94.586","100.587","95.552","90.312","84.984","89.092","96.748","108.385","96.091","89.52","81.627","82.34","86.65","96.71","94.21","88.09","87.93","89.53","112.03","116.94","117.81","115.4","97.24","97.47","101.94","103.14","98.42","99.9","100.8","101.6","131.58","130.28","120.87","122.89","118.84","122.03","123.7","126.67","122.5","122.89","128.01","133.53","154.93","158.97","138.43","131.76","121.98","121.48","122.72","120.31","114.16","109.3","110.69",
"전국","밤","소비자물가지수[2020=100]","2020=100","91.535","94.292","90.185","88.183","80.934","76.2","68.187","81.673","101.654","94.042","89.108","90.008","89.743","92.54","91.816","91.35","86.311","78.997","71.169","68.661","87.211","80.387","85.965","93.713","89.71","91.78","94.66","98.67","101.76","104.86","107.8","109.6","107.63","98.09","96.6","98.84","99.65","106.26","111","115.26","116.95","116.63","116.48","117.07","111.79","99.54","98.31","96.2","99.74","99.38","99.14","100.02","99.37","99.84","99.88","98.85","97.21","99.11","98.31","99.98","102.26","102.89","106.03","105.38","108.66",
"전국","감","소비자물가지수[2020=100]","2020=100","88.832","106.536","108.093","105.816","96.894","91.101","81.532","97.673","100.603","103.518","85.828","93.348","101.308","107.557","108.041","107.704","101.726","93.311","83.889","80.585","81.092","104.348","86.114","92.107","91.08","93.62","101.49","104.71","104.72","104.72","104.72","104.72","106.16","101.37","86.47","96.19","107.29","123.87","123.17","121.19","121.4","121.4","121.56","122.64","123.42","117.07","108.99","121.25","125.46","130.03","131.36","130.58","130.62","130.26","130.73","130.16","130.37","114.48","96.96","101.31","104.22","103.01","107.22","106.72","106.68",
"전국","귤","소비자물가지수[2020=100]","2020=100","99.123","118.903","133.485","130.492","119.583","112.549","100.519","120.638","124.434","141.213","100.533","93.622","92.414","104.17","128.41","127.759","120.653","110.452","99.557","95.986","96.586","130.745","90.173","76.849","68.39","79.93","105.45","108.23","105.73","104.39","104.3","105.83","114.97","132.7","92.04","78.04","81.21","92.46","109.17","109.27","108.61","105.14","102.58","103.04","100.61","130.77","107.22","98.17","99.66","110.99","129.07","131.45","127.51","124.05","124.37","127.32","122.19","142.15","113.06","106.57","113.94","126.87","147.12","144.86","142",
"전국","오렌지","소비자물가지수[2020=100]","2020=100","117.13","119.216","103.57","97.642","99.05","100.998","90.349","108.238","111.753","107.275","94.773","93.863","105.528","110.175","109.339","98.468","90.243","91.418","82.441","79.212","79.615","71.792","65.832","64.456","109.69","109.24","106.16","99.28","93.41","94.76","94.71","96.12","104.34","105.69","94.01","92.59","110.79","119.39","108.23","98.02","98.38","100.45","98.07","98.44","96.1","94.26","90.07","88.81","123.12","130.3","125.41","125.39","127.2","126.44","126.8","129.69","124.65","119.74","110.71","110.44","125.6","134.47","124.13","114.75","115.63",
"전국","참외","소비자물가지수[2020=100]","2020=100","78.55","82.862","79.239","163.369","124.159","115.724","87.324","110.383","113.807","109.565","97.157","96.079","94.372","97.826","96.658","152.229","126.195","109.175","81.045","85.827","86.446","77.642","71.183","69.935","73.13","73.71","129.08","145.51","111.04","102.8","81.42","93.01","101.97","103.28","92.82","92.22","93.82","97.98","139.55","151.18","134.21","118.26","97.5","106.15","104.53","103.96","99.82","99.35","108.66","107.75","153.77","177.16","139.86","109.45","98.69","111.7","108.58","105.11","97.89","99.5","102.37","102.97","179.83","179.36","138.7",
"전국","수박","소비자물가지수[2020=100]","2020=100","97.868","103.162","98.645","96.592","118.423","99.58","92.495","150.676","155.385","149.278","132.27","131.055","128.697","133.265","131.903","131.405","127.491","102.969","93.884","98.977","99.606","89.621","82.292","80.649","82.76","82.45","84.07","86.39","116.8","103.06","106.8","104.92","113.88","115.34","102.57","100.96","101.89","106.31","106.39","106.52","123.91","106.94","115.79","144.59","141.29","138.79","132.49","130.54","140.59","138.24","134.21","136.65","141.53","130.73","128.08","142.38","136.83","131.49","121.57","121.3","124.2","123.71","124.68","122.76","140.4",
"전국","딸기","소비자물가지수[2020=100]","2020=100","161.06","143.94","110.642","99.297","97","91.073","81.646","97.813","100.663","96.621","85.677","152.045","126.256","113.243","92.774","87.183","88.267","80.953","72.989","70.236","70.746","63.67","58.664","137.265","142.52","114.28","91.47","88.32","85.83","84.76","84.72","85.97","93.36","94.55","84.07","150.15","137.07","125.74","98.33","86.99","90.7","87.83","85.71","86.05","84.05","82.52","78.74","158.76","198.88","151.98","104.64","99.91","98.4","95.58","95.86","98.11","94.39","90.7","83.87","162.48","164.71","140.15","116.31","100.91","102.93",
"전국","바나나","소비자물가지수[2020=100]","2020=100","89.725","99.874","100.355","102.003","100.364","96.871","90.073","89.271","97.165","99.027","89.003","85.92","88.585","95.445","94.394","98.742","97.753","99.936","97.771","95.053","99.491","98.395","95.508","93.957","94.4","97.96","99.79","103.36","105.44","100.24","98.32","97.81","102.38","103.99","102.82","93.49","92.14","99.85","102.57","106.78","107.02","107.05","101.02","98.66","100.79","100.97","100.39","99.72","100.73","106.32","110.37","117.21","122.47","121.65","116.57","114.02","112.11","115.58","115.45","110.7","113.65","116.49","121.36","125.2","126.21",
"전국","키위","소비자물가지수[2020=100]","2020=100","94.351","92.822","91.653","91.755","89.775","95.1","96.731","95.613","96.639","96.32","96.444","97.705","96.68","96.444","94.382","94.936","99.398","99.07","99.665","91.725","94.782","94.7","96.731","99.06","95.72","96.82","99.41","95.74","98.85","99.53","98.74","100.92","101.98","104.09","102.84","105.38","106.73","106.41","107.36","109.63","110.3","106.46","105.19","105.62","106.47","104.03","105.35","106.07","109.73","115.04","117","120.21","121.3","119.2","120.09","119.46","121.91","119.24","118.81","118","119.58","119.9","117.6","112.11","112.65",
"전국","블루베리","소비자물가지수[2020=100]","2020=100","98.794","105.376","100.15","101.824","97.654","98.527","99.041","98.989","99.493","98.579","95.241","96.278","92.839","92.469","94.574","94.902","93.927","92.787","91.586","91.925","91.729","93.845","95.642","95.057","96.03","97.62","97.9","99.68","100.93","100.63","100.11","100.3","100.34","102.41","102.46","101.57","102.88","103.83","104.08","105.86","106.34","106.57","106.42","106.6","108.3","111.78","115.86","118.61","118.47","124.86","127.79","126.13","127.72","127.67","128.73","127.61","129.83","133.04","134.42","134.78","134.94","135.32","136.82","138.79","138.28",
"전국","망고","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","93.88","88.54","87.9","89.66","89.13","93.57","102.36","102.88","112.4","115.97","111.28","112.44","122.54","112.48","90.22","91.99","92.33","98.32","115.53","112.49","115.25","118.81","118.35","119.54","118.51","116.02","106.59","101.01","101.11","113.72","119.94","130.91","136.55","136.17","131.73","123.34","123","122.54","116.24","113.02","105",
"전국","체리","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","92.55","90.67","92.49","94.98","92.87","107.52","97.32","96.91","105.19","106.56","94.76","128.18","111.75","98.12","98.25","98.35","97.72","108.23","88.99","85.59","83.64","82.12","78.39","113.5","111.66","94.58","91.78","93.45","90.71","135.53","139.61","123.58","118.73","114.09","105.61","137.45","114.15","93.66","94.52","93.09","91.21",
"전국","아보카도","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","106.39","106.12","108.43","124.17","126.75","107.43","99.78","89.79","82.66","84.56","84.38","79.54","78.71","87.79","97.08","95.64","110.01","95.2","80.13","74.66","71","80.4","91.25","89.36","90.26","102.01","121.47","133.19","129.83","110.56","95.43","82.4","85.37","92.72","87.45","88.19","94.47","101.32","110.26","106.52","98.82",
"전국","파인애플","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","101.04","98.11","96.75","102.06","97.58","95.77","100.5","96.87","104.65","105.87","103.57","97.24","97.7","101.1","103.35","110.99","110.89","108.61","106.8","104.89","113.39","119.58","120.27","113.37","110.42","112.77","115.34","121.25","123.98","123.92","118.23","120.91","131.93","132.23","130.02","122.66","125.79","124.49","125.9","129.8","135.82",
"전국","아몬드","소비자물가지수[2020=100]","2020=100","106.294","105.277","105.528","105.917","105.825","106.042","105.208","104.854","104.934","105.094","103.403","103.266","102.615","102.74","103.449","104.043","103.094","103.54","102.306","100.809","101.095","101.312","100.478","101.586","101.38","101.82","101.81","100.77","100.85","100.5","99.46","99.52","98.75","97.78","98.6","98.76","98.79","98.13","97.29","97.13","98.01","98.4","98.64","99.07","98.57","99.23","98.57","98.89","99.95","99.72","99.33","98.52","99.29","98.27","98.91","98.73","98.72","99.05","98.81","99.26","99.31","99.67","99.21","99.56","100.45",
